,IC1931,IC1932,ACM1B,AC740NEW,UC7650,CA2050CYB,IC1003BK,CVL1084,ACM62B,CA2016WB,CA3602,AC208K12,CA1001WBML,AC967,AC968,IC1003BR,CA3810,CA2002,AC6008,CA2011WB,IS4000,CA2014WB,IC1940,AC960,AC104,AC204,PS2350,IMC7RD,IMC7BK,AC201,ACM7000,AC63B,ACM7002,AC401,ACM7003,CAMP44,AC400MV,AC404,ACM51B,ACM940,AC8002,AC851B,AC8003,CA3610,CA3908,AC100B,ACM90B,CA3614,CA2988,AC8000,CA3001RB,PS2500,IC1930,CA3550RB,AC840,ACM7000K12,CVL1064RB,CA2012RB,CA3488,CA3050,CA3350,AC202B,ACM70B,ACM60B,CA2022,CA3090,PS2370,MRMS3203,AC200B,CA2027,MRMS3204,CA2026,CA3001WB,AC850,CA2014RB,MRMS3201,MRMS3307,MRMS3306,ACM500RB,CA1001WB,MRMS3305,MRMS3448,CVL1065B,CA2880,CA3092BT,MRMS3304,UC7450,IC900,MRMS3206,HE200RB,MRMS3209,ACM6004
6/10/2015,0,0,121.5,0,0,0,0,165,0,0,72,0,0,0,0,0,0,65.7,0,20.1,0,92.95,0,0,0,301.2,0,0,0,157.52,13.4,0,0,0,0,0,0,11.5,5.24,0,0,0,0,0,280,0,0,0,83.46,275,135.6,0,0,109.5,0,0,0,8.5,0,0,0,1040.14,412.2,3.12,0,0,0,0,14.85,0,0,0,31.2,44,25.5,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2015,0,30,22.5,0,0,0,0,330,114,56.5,468,0,0,0,0,0,49,51.1,0,41.86,0,42.9,0,53.1,126.35,0,0,0,0,1.77,33.5,0,0,21.2,0,0,0,0,1.5,220.7,0,0,0,0,840,18.25,0,0,0,0,33.9,20,0,182.5,17.85,0,60.45,0,0,0,0,641.35,0,0,0,-21.5,0,0,4.95,0,0,558,31.2,615.4,324.5,0,0,0,90.4,5760,0,0,31.7,13.91,0,0,0,0,0,0,0,0
6/12/2015,0,0,0,0,0,0,0,467.5,0,14.1,0,0,0,0,0,0,49,335.8,0,6.7,0,14.3,0,0,6.65,16.1,0,0,0,1689.76,13.4,0,0,0,0,0,0,11.5,7.5,542.5,227.7,38,3096,0,0,233.6,10.5,0,0,0,0,0,0,36.5,910.35,0,46.5,0,0,0,0,3625.85,123.74,0,0,0,0,0,0,0,0,432,15.6,2640,297.5,0,0,0,7.25,460.8,0,0,0,41.73,0,0,0,0,0,9.73,0,0
6/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,0,0,2.81,0,0,0,0,96.25,0,158.2,1368,0,0,0,0,0,49,0,0,6.7,0,7.15,0,0,0,199.08,0,0,0,42.96,43.52,0,0,63.6,0,0,36,106.25,20.57,0,139.15,57,19.35,0,210,0,396.75,0,0,0,33.9,0,0,255.5,392.7,0,15.1,0,0,0,0,3371.85,808.3,0,0,107.28,0,0,0,0,0,54,15.6,27.45,0,0,0,0,0,297.6,0,0,136.31,31.26,0,0,0,0,0,234,0,0
6/16/2015,0,0,0,0,0,0,0,0,9.48,621.5,324,0,0,0,0,0,0,69.26,0,0,0,114.4,0,35.4,0,8.05,0,0,0,171.84,6.7,0,8.9,285.6,0,0,0,100.45,150,0,0,760,0,0,0,3.65,1128.75,0,0,0,16.95,0,0,36.5,910.35,0,11.6,0,0,0,0,927.1,825,49.95,0,731,0,0,0,0,0,162,0,44,943.5,0,0,0,290,0,0,0,6.34,13.91,0,0,0,0,0,0,0,0
6/17/2015,0,0,2.81,0,0,0,0,467.5,0,5723.45,0,0,0,0,0,0,0,197.1,0,0,0,7.15,0,0,0,0,0,0,0,214.32,0,0,0,21.2,0,0,14.4,54.55,24099,0,0,0,0,0,0,3.65,0,0,0,0,16.95,0,0,0,0,0,9.3,8.5,0,0,0,0,0,0,0,1913.5,0,0,148.5,0,0,18,0,22,8.5,0,0,0,43.5,11.98,0,0,364.55,319.93,0,0,0,0,0,234,0,0
6/18/2015,0,0,2.25,0,0,0,0,165,0,1446.4,468,0,0,0,0,0,49,9.11,0,8.36,0,2295.15,0,0,0,54.27,0,0,0,89.3,40.2,0,1535.2,74.2,0,0,0,14.35,-1.5,0,3643.2,0,0,0,70,0,21,0,0,1408,33.9,0,0,109.5,490.62,0,83.7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15.6,22,17,0,0,0,0,0,0,0,0,97.37,0,0,0,0,0,0,0,0
6/19/2015,0,0,0,0,0,0,0,151.25,0,218.7,8.91,0,0,0,0,0,98,41.93,0,142.36,0,157.3,0,424.8,0,169.05,0,0,0,0,0,0,178,10.6,0,260.68,0,0,3.37,0,0,0,0,0,0,3.65,-15.75,0,0,132,0,0,0,401.5,40.12,0,10.45,0,0,0,0,215.9,345.4,0,0,193.5,0,0,0,0,0,540,31.2,66,314.5,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,0,0,0
6/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2015,0,0,-0.53,0,0,0,0,522.5,0,57.83,188.46,0,0,0,0,0,49,16.32,0,77.26,0,193.05,210,885,-8.21,418.6,0,0,0,343.68,20.1,0,765.4,551.2,0,0,0,14.2,3.7,0,0,0,19.35,0,0,0,0,0,0,0,50.85,0,0,109.5,174.31,0,38.29,357,0,0,0,7.84,2.2,0,0,564.05,0,0,4.95,0,0,18,69.74,0,31.5,0,0,0,725,0,0,0,0,27.82,0,0,0,0,0,-780,0,0
6/23/2015,0,0,4.5,0,0,0,0,206.25,0,453.33,144,0,0,0,0,0,49,14.6,0,67,0,171.6,0,0,33.25,8.05,0,0,0,306.92,20.1,0,0,52.36,0,0,0,14.2,3.7,232.5,0,0,0,0,1330,0,787.5,0,0,55,16.95,0,0,73,661.2,0,57.4,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,76.23,0,1164.68,50.5,0,0,0,89.5,0,0,0,0,0,0,0,0,0,0,96.3,0,0
6/24/2015,0,0,0,0,0,0,0,41.25,0,175.49,410.76,0,0,0,0,0,49,0,0,114.63,0,107.25,0,0,0,24.15,0,0,0,70.72,56.32,0,0,0,0,0,7.2,14.2,1.85,0,0,0,0,0,70,0,0,0,0,231,33.9,0,0,0,0,0,4.65,17,0,0,0,50.8,0,0,0,21.5,0,0,0,0,0,0,78,4488,51,0,0,0,2921.75,0,0,0,0,48.27,0,0,0,0,0,444.6,0,0
6/25/2015,0,0,0,0,0,0,0,343.75,0,372.9,241.38,0,0,0,0,0,49,211.7,0,89.4,0,228.8,0,0,33.25,318.15,0,0,0,0,13.4,0,222.5,21.2,0,0,0,0,0,0,0,0,0,0,0,3.65,1173,0,27.82,0,16.95,0,0,81.58,35.7,0,0,272,0,0,0,815.36,0,0,0,43,0,0,0,0,0,90,0,132,97.5,0,0,0,0,0,0,0,25.36,1402.22,0,0,0,0,0,48.15,0,0
6/26/2015,0,0,0,0,0,0,0,206.25,0,418.1,1312.92,0,0,0,0,0,49,0,0,33.5,0,0,0,0,0,17.99,0,0,0,42.96,1159.1,0,8.9,0,0,27.44,0,0,1.5,0,0,0,348.3,0,0,0,0,0,41.73,0,0,0,0,109.5,124.95,0,25.43,34,0,0,0,0,1144,0,0,21.5,0,0,0,0,0,0,31.2,66,17,0,0,0,0,0,0,0,0,375.57,0,0,0,0,0,0,0,0
6/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2015,0,0,4.5,0,0,0,0,55,22.8,92.4,628.92,0,0,0,0,0,735,-7.3,0,80.4,0,185.9,0,407.1,164.2,80.5,0,0,0,8.84,6.7,0,8.9,-318,0,0,0,238.7,3.35,0,0,19,0,0,280,0,183.75,0,0,33,118.65,0,0,36.5,392.7,0,20.78,561,0,0,0,0,0,231.25,0,129,0,0,4.95,0,0,612,31.2,181.17,44.5,0,0,0,0,0,0,0,63.4,27.82,0,0,22.23,0,0,163.8,0,0
6/30/2015,0,0,18,0,0,0,0,1402.5,0,883.73,396,0,0,0,0,0,0,37.8,0,140.7,0,600.6,0,0,0,0,0,0,0,24.84,0,0,10.99,42.4,0,27.44,216,0,3,620,0,38,0,0,0,0,294,0,41.73,0,0,0,0,1022,107.1,0,219.64,765,0,0,0,0,233.2,0,0,43,0,0,14.85,0,0,558,62.4,821.7,189,0,0,0,96.75,0,0,0,0,27.82,0,0,0,0,0,7.8,0,0
7/1/2015,0,0,4.5,0,0,0,0,962.5,0,135.6,216,0,0,0,0,0,98,0,0,0,0,7.15,0,0,39.9,32.2,0,0,0,28.64,134,0,53.4,10.6,0,0,0,0,7.5,0,139.15,0,0,0,210,0,0,0,0,0,84.75,0,0,0,124.95,0,0,76.5,0,0,0,0,0,0,0,21.5,0,0,0,0,0,72,3900,990,25.5,0,0,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2015,0,0,8.34,0,0,0,0,13.75,0,762.75,0,0,0,0,0,0,0,0,0,113.9,0,21.45,0,0,0,23779.7,0,0,0,42.96,0,0,8.9,0,0,0,0,2012.5,0,3.64,0,0,0,0,0,193.45,341.25,0,319.93,0,20.93,0,0,0,843.14,0,247.25,0,0,0,0,0,770,0,0,86,0,0,0,0,0,156.69,-15.6,88,8.5,0,0,0,145,0,0,0,44.38,278.2,0,0,0,0,0,507,0,0
7/3/2015,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,49,0,0,157.13,0,0,0,0,0,8.05,0,0,0,-186.16,0,0,0,0,0,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,0,0,0,0,0,0,0,0,0,0,26.55,0,0,14.85,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/4/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2015,0,0,6.75,0,0,0,0,55,551.4,5.65,540,0,0,0,0,0,196,0,0,100.5,0,622.05,0,0,24.9,410.55,0,0,0,128.88,0,0,35.6,31.8,0,68.6,0,0,7.46,0,0,665,0,0,0,0,284.8,0,27.82,0,118.65,0,30,146,178.5,0,46.5,0,0,0,0,31.75,0,0,0,129,0,0,0,0,0,234,34.87,462,299.5,0,0,0,0,0,0,0,3.17,13.91,0,0,0,0,0,0,0,0
7/7/2015,0,0,4.5,0,0,0,0,0,380,494.25,144,0,0,0,0,0,0,18.22,0,335,100,286,0,0,0,0,0,22,66,0,0,0,17.8,0,0,27.44,0,0,18.7,0,0,76,0,0,0,0,0,0,0,0,0,0,30,255.5,553.35,0,9.3,663,0,0,0,95.25,440,0,0,301,0,0,0,0,0,36,0,2584.9,17,0,0,0,0,0,0,0,190.2,1742.19,0,0,0,0,0,0,0,0
7/8/2015,0,0,222.75,0,0,0,0,0,0,194.7,144,0,0,0,0,0,0,27.33,0,351.72,0,629.2,0,0,0,3298.42,0,0,0,-529.84,214.4,0,71.2,0,0,0,0,0,1.87,0,0,2356,0,0,-70,113.15,-78.75,0,0,0,16.95,40,0,73,178.5,0,5.8,-8.5,0,0,0,0,1370,0,0,64.5,0,0,0,0,0,36,218.4,330,17,0,0,0,7.25,288,0,0,31.7,41.73,0,0,0,0,0,0,0,0
7/9/2015,-30,0,6.75,0,0,0,0,0,0,5.65,270.72,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,16.1,0,0,0,9.02,0,0,8.9,31.8,0,0,0,-23,110.37,0,0,0,0,0,0,-3.65,0,0,111.28,0,50.85,0,0,118.99,553.35,0,0,255,0,0,0,0,747.5,0,0,43,0,0,0,0,0,0,15.6,44,121.1,0,0,0,0,0,0,0,0,55.64,0,0,0,0,0,0,0,0
7/10/2015,0,0,49.5,0,0,0,0,0,218.9,1542.45,468,0,0,0,0,0,0,0,0,0,0,486.2,0,2478,99.75,1223.6,0,0,0,42.96,529.3,0,658.6,26.72,0,0,0,48.99,33,0,0,0,0,0,140,0,967.85,0,333.84,220,33.9,0,0,292,2677.5,0,0,255,0,0,0,127,547.8,0,0,0,0,0,49.5,0,0,684,249.6,3416.6,8.5,0,0,0,0,0,0,0,9.51,389.48,0,0,0,0,0,390,0,0
7/11/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2015,0,0,20.25,0,0,0,0,0,0,378.55,1584,0,0,0,0,0,49,0,0,120.86,0,78.65,0,0,8.38,3622.5,0,66,0,0,113.9,0,11.21,23.96,0,34.58,0,14.49,124.17,0,0,0,19.35,0,1260,1825,0,0,13.91,13.86,0,0,0,438,40.34,0,0,8.5,0,0,0,63.5,6.6,0,0,129,0,0,0,0,0,252,0,0,21.42,0,0,0,219.36,96,0,0,15.85,45.35,0,0,54,0,0,0,0,0
7/14/2015,0,0,36.59,0,0,0,0,0,27.7,592.01,792,0,0,0,0,0,98,82.8,0,311.94,0,529.1,0,0,0,837.2,0,0,0,2162.32,6.7,0,8.9,0,0,68.6,0,1437.5,3.39,77.5,0,-19,0,0,0,3.65,0,0,0,0,50.85,0,0,182.5,1140.6,0,257.84,8.5,0,0,0,6350,1298,0,0,301,0,0,0,0,0,198,15.6,0,42.5,0,0,0,-7.25,0,0,0,114.12,13.91,0,0,0,20.57,0,0,0,0
7/15/2015,0,30,0,0,0,0,0,13.75,0,226,180,0,0,0,0,0,0,0,0,0,0,21.45,0,0,74.88,0,0,0,0,7.16,13.4,0,64.95,0,0,86.45,0,0,34.89,0,1163.8,0,0,0,0,3.65,0,0,0,0,0,0,30,109.5,449.8,0,32.55,340,0,0,0,317.5,330,17.05,0,118.68,0,0,4.95,0,300,22.68,0,27.72,27.71,0,0,0,36.25,0,0,0,12.68,375.57,0,0,108,0,0,98.3,0,0
7/16/2015,0,0,-2.25,0,0,0,0,0,0,175.15,360,0,0,0,0,0,49,-7.3,0,-13.4,0,0,0,0,-6.65,2739.25,0,0,0,7.16,0,0,231.4,0,0,0,0,0,151.5,0,0,0,19.35,0,0,3.65,525,0,0,11,0,0,0,36.5,481.95,0,130.2,204,0,0,0,0,0,0,0,64.5,0,0,0,0,0,41.04,0,0,790.5,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0
7/17/2015,0,0,33.75,0,0,0,0,0,0,717.55,432,0,0,0,0,0,98,0,0,0,0,357.5,0,2124,8.51,4049.15,0,0,0,0,134,0,424.34,226.85,0,0,7.2,0,6.42,744,607.2,0,19.35,0,-70,0,157.5,0,13.91,11,0,0,0,36.5,357,0,55.8,144.5,0,0,0,88.9,110,0,0,0,0,0,0,0,0,54,15.6,0,171.7,0,0,0,-92.8,0,0,0,0,0,0,0,0,0,0,273,0,0
7/18/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/2015,0,0,0,0,0,0,0,27.5,0,717.55,108,0,0,0,0,0,245,0,0,469,0,71.5,30,0,152.95,8.05,0,0,0,7.16,26.8,0,1335,10.6,0,205.8,50.4,14.72,10.5,35.34,0,247,0,0,0,182.5,0,0,0,0,50.85,0,0,328.5,124.95,0,125.55,34,0,0,0,643.13,5612.2,0,0,236.5,0,0,0,0,0,635.04,78,0,104.38,0,0,0,0,0,0,0,161.67,0,0,0,0,0,0,31.2,0,0
7/21/2015,0,0,29.3,0,0,0,0,632.5,285,909.65,3430.8,0,0,0,0,0,98,0,0,35.51,0,0,0,0,6.65,4025,0,0,0,7.16,13.4,0,329.3,318,0,0,0,46,22.5,0,948.75,0,0,0,70,0,367.5,0,0,308,0,0,30,73,110.69,0,13.95,212.5,0,0,0,1428.75,165,0,0,178.45,0,0,108.9,0,0,0,0,242,36.55,0,0,0,0,96,0,0,0,97.37,0,0,0,0,0,0,0,0
7/22/2015,0,0,0,0,0,0,0,0,0,116.45,1090.8,0,0,0,0,0,49,0,0,0,0,7.15,0,0,75.15,32.2,0,0,0,0,13.4,0,8.9,212,0,0,1908,0,5.55,155,25.3,0,0,0,140,365,0,0,27.82,33,339,0,0,36.5,17.85,0,37.2,620.5,0,0,0,0,33,0,0,580.5,0,0,0,0,0,306,0,0,229.5,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,0,0,0
7/23/2015,0,0,5.86,0,0,0,0,55,0,1689.35,0,0,0,0,0,0,0,0,0,8.71,0,0,0,35.4,133,0,0,0,0,186.16,6.7,0,8285.9,10.6,0,274.4,216,57.5,33,0,25.3,0,0,0,70,3.65,131.25,0,0,11,0,0,0,94.9,535.5,0,4.65,51,0,0,0,0,330,0,0,21.5,0,25,0,0,0,54,0,0,2036.6,0,0,0,659.75,873.6,0,0,6.34,83.46,0,0,0,0,0,0,0,0
7/24/2015,0,0,33.75,0,0,0,0,261.25,294.5,90.4,118.8,0,0,0,0,0,0,-14.6,0,300.83,0,121.55,0,0,1887.95,0,0,0,0,14.32,15.41,0,106.8,0,0,0,165.6,7187.5,117,0,0,0,0,0,70,182.5,20.49,0,13.91,0,94.93,0,0,511,107.1,0,863.5,697,0,0,0,0,0,0,0,586.95,0,0,0,0,700,0,46.8,506,25.5,0,0,0,0,0,0,0,3.17,403.39,0,0,0,0,0,7.8,0,0
7/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2015,0,0,0,0,88,0,0,0,0,192.1,227.07,0,0,0,0,0,49,-7.3,0,361.78,0,121.55,60,17.7,159.6,0,0,0,0,28.64,40.2,0,0,236.46,0,0,7.2,0,1.96,0,12.65,0,19.35,0,0,0,525,0,83.46,66,84.75,0,0,120.72,53.55,0,223.2,17,0,0,0,1276.35,2.2,0,0,21.5,0,0,34.65,0,0,324,546,775.08,1343,0,0,0,217.5,9.6,0,0,12.68,598.13,0,0,0,0,0,0,0,0
7/28/2015,0,0,63.15,0,0,0,0,1430,24.8,713.21,252,0,0,0,0,30,49,0,0,8.76,0,228.8,120,354,0,40.25,0,0,0,0,348.4,0,26.7,10.6,0,0,0,11.5,162.1,0,0,0,0,0,0,0,425.25,0,0,209,0,0,0,36.5,267.75,0,9.3,8.5,0,0,0,635,143,0,0,0,0,0,0,0,0,36,-78,0,42.5,0,0,0,0,0,0,0,47.55,347.75,0,0,0,0,0,7.8,0,0
7/29/2015,0,0,8.82,0,0,0,0,27.5,0,0,36,0,0,0,0,0,0,0,0,263.36,0,14.3,0,230.1,0,8.05,0,0,0,23.68,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,7.3,262.5,0,111.28,0,146.02,0,0,255.5,71.4,0,130.2,0,0,0,0,196.85,110,0,0,21.5,0,0,0,0,0,180,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0
7/30/2015,0,0,0,0,0,0,0,55,0,135.6,1379.07,0,0,0,0,0,343,-7.3,0,33.5,0,71.5,0,1787.7,0,3381,0,0,0,121.72,-6.7,0,178,138.6,0,0,28.8,0,9.8,93,12.65,0,38.7,0,140,3.65,525,0,111.28,11,465.43,0,90,1350.5,428.4,0,218.55,425,0,0,0,682.85,115.76,0,0,64.5,0,0,0,0,0,882,3057.6,2222,8.5,0,0,0,435,19.2,0,0,0,862.42,0,0,0,0,0,0,0,0
7/31/2015,0,0,22.5,0,0,0,0,1677.5,91.2,39.55,1019.07,0,0,0,0,0,0,0,0,48.44,0,128.7,30,70.8,93.1,8050,0,0,0,14.32,33.5,0,0,530,0,0,0,0,13658.42,0,0,532,0,0,0,0,3281.25,0,0,11,610.2,0,0,511,0,0,0,0,0,0,0,0,0,0,0,344,0,0,148.5,0,0,0,156,345.24,127.5,0,0,0,2900,0,0,0,0,918.06,0,0,0,0,0,0,0,0
8/1/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2015,0,30,33.75,0,0,0,0,41.25,7.6,180.8,324,0,0,0,0,0,49,0,0,40.2,0,414.7,0,177,0,16.1,0,0,0,14.32,100.5,0,26.7,10.6,0,0,0,0,18,0,12.65,0,0,0,140,0,0,0,0,44,0,0,0,146,17.85,0,9.3,110.5,0,0,0,1270,2.2,17.5,0,150.5,0,0,722.7,0,0,108,327.6,2244,85,0,0,0,464,0,0,0,155.33,13.91,0,0,0,0,0,234,0,0
8/4/2015,0,0,67.5,0,0,0,0,275,12.4,310.77,504,0,0,0,0,0,49,-14.6,0,102.56,0,364.65,0,106.2,0,241.5,0,0,0,18.72,0,0,44.5,10.6,0,0,0,0,1.96,155,0,0,96.75,0,0,0,0,0,13.91,0,22.16,0,0,146,23.34,0,23.25,8.5,0,0,0,12.7,112.2,0,0,193.5,0,0,74.25,0,0,36,46.8,660,119,0,0,0,100.94,9.6,0,0,0,127.33,0,0,0,0,0,156,0,0
8/5/2015,0,0,33.75,0,0,0,0,41.25,24.8,70.85,72,0,0,0,0,0,0,0,0,102.56,0,14.3,0,0,66.5,241.5,0,0,0,0,33.5,0,0,21.2,0,0,7.2,30.08,5.88,0,936.1,0,96.75,0,0,0,131.25,0,13.91,0,576.3,0,0,36.5,7157.85,0,188.84,0,0,0,0,0,6480,0,0,716.11,0,0,9.9,0,0,203.54,0,44,25.5,0,0,0,9.48,0,0,0,3.17,27.82,0,0,18,0,0,0,0,0
8/6/2015,0,0,12.63,0,0,0,0,13.75,0,207.33,468,0,0,0,0,0,0,0,0,134,0,200.2,0,619.5,0,0,0,0,0,5114.88,20.1,0,0,0,0,0,79.2,0,153.92,0,0,0,-406.35,0,0,219,3150,0,13.91,2255,0,0,0,438,35.7,0,267.91,425,0,0,0,0,129.6,0,0,150.5,0,0,618.75,0,0,126,31.2,66,8.5,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,351,0,0
8/7/2015,0,0,2.94,0,0,0,0,385,2128,62.15,612,0,0,0,0,0,49,0,0,13.4,0,629.2,0,0,0,6681.5,0,0,0,2971.4,502.5,0,356,790.9,0,0,237.6,0,16.5,0,0,380,135.45,0,70,872.35,1050,0,13.91,0,67.8,0,0,73,567.03,0,35.41,127.5,0,0,0,16.6,332.2,0,0,64.5,0,0,0,0,0,18,0,22,515.22,0,0,0,7.25,0,0,0,0,41.73,0,0,108,0,0,153,0,0
8/8/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
